"full_text","id_str","created_at","username","user_id_str","lang","location","quote_count","reply_count","retweet_count","favorite_count","tweet_url","mentions","mention_count","source","target"
"@yuswadee @asumsico @nahdlatululama Buat ngikat oligarki","1.80E+48","2024-06-19 00:05:33+00:00","diC4yt","1.17E+47","in","","0","0","0","0","https://x.com/diC4yt/status/1803217520608047613","yuswadee,asumsico,nahdlatululama","3","diC4yt","yuswadee"
"@matjanmi @siregar_elang @gtobing2903 @nahdlatululama Para pembenci lg bergolak hatinya","1.80E+48","2024-06-19 00:21:48+00:00","handajani23","1.6e+32","in","wakanda","0","0","0","0","https://x.com/handajani23/status/1803221609328865644","matjanmi,siregar_elang,gtobing2903,nahdlatululama","4","handajani23","matjanmi"
"blessing in disguise dinamika akhir2 ini cukup berhasil menampilkan peta persepsi yang relatif jelas. asal tidak keliru memilih lawan dan salah menilai diri sendiri peta itu berguna sebagai penunjuk arah agar Nahdlatul Ulama tetap mampu menanggung tugas2 esensial pada masa...","1.80E+48","2024-06-19 00:21:57+00:00","agungkng","141977852.0","in","","0","1","0","0","https://x.com/agungkng/status/1803221646444277898","","0","agungkng",""
"Nahdlatul Ulama (NU) didirikan pada tanggal 31 Januari 1926 M sebagai organisasi tertua dan terbesar di dunia yang memiliki masa puluhan juta umat. Dalam perjalanannya bukan berarti tidak mengalami berbagai problematika. Problem-problem yang terjadi di tubuh NU cukup beragam.","1.80E+48","2024-06-19 00:45:54+00:00","ayo_nonton","1.74e+32","in","","0","1","0","0","https://x.com/ayo_nonton/status/1803227673378038120","","0","ayo_nonton",""
"Keputusan Nahdlatul Ulama (NU) terjun dalam pengelolaan usaha tambang menuai kritikan. Bahkan logo dan nama NU diplesetkan menjadi Ulama Nambang (UN). Warga NU pun diminta tak terprovokasi oleh parodi tersebut. https://t.co/QrSz3lTfk6 #NU #NahdlatulUlama #Tambang https://t.co/CCyaJVkUoC","1.80E+48","2024-06-19 02:00:00+00:00","_rakyatmerdeka","1.47e+32","in","DKI Jakarta, Indonesia","0","0","0","0","https://x.com/_rakyatmerdeka/status/1803246320993325218","","0","_rakyatmerdeka",""
"@zanatul_91 @mindlipstick @soundbrowken Nahdlatul Ulama itu bukannya organisasinya ya? Warganya biasa disebut Nahdliyin. Pengurusnya biasa disebut PB NU. Sama kyk misal BEM KM UGM. Ini organisasinya. Pengurusnya biasanya punya sebutan kabinet. Anggotanya ","1.80E+47","2024-06-19 04:10:40+00:00","perdhanaapri","1.7e+31","in","","0","1","0","0","https://x.com/perdhanaapri/status/1803279207054905713","zanatul_91,mindlipstick,soundbrowken","3","perdhanaapri","zanatul_91"
"Jemaah Tarekat Syattariyah yang berbasis di Padang Pariaman Sumatera Barat melaksanakan Salat Idul Adha hari ini. Pelaksanaan ini lebih lambat 2 hari dibandingkan dengan pemerintah ataupun ormas Islam seperti NU dan Muhammadiyah. FULL: https://t.co/JyglBjMeKD #detikSumut https://t.co/LdmC5My6tc","1.80E+31","2024-06-19 04:41:39+00:00","detiksumut_","1.61E+30","in","","0","5","2","7","https://x.com/detiksumut_/status/1803287002621894876","","0","detiksumut_",""
"apakah di lingkungan nahdlatul ulama sudah biasa orang yang terindikasi waham seperti ini dianggap wali?~","1.80E+48","2024-06-19 05:24:02+00:00","derschwebende","1.24e+32","in","Selong, Indonesia","0","0","0","0","https://x.com/derschwebende/status/1803297669072429074","","0","derschwebende",""
"Konsesi tambang yang diberikan pemerintah kepada ormas keagamaan seakan mengulang sejarah Program Benteng. Ini cara NU memperoleh keuntungan dari program yang gagal itu. #artikelhistoriaid https://t.co/QdlV2xno6g","1.80E+31","2024-06-19 06:15:18+00:00","historia_id","131903463.0","in","Jakarta Capital Region","1","1","9","44","https://x.com/historia_id/status/1803310569036063193","","0","historia_id",""
"Belakangan ini rencana Pengurus Besar Nahdlatul Ulama (PBNU) yang menerima tawaran 'jatah' tambang dari pemerintah tengah menjadi sorotan. Bahkan paling anyar netizen mengkritik dengan mengubah logo NU dengan Ulama Nambang. Dalam unggahan X @pasifisstate tampak bola dunia yang https://t.co/TaCnTevdPy","1.80E+48","2024-06-19 08:10:08+00:00","inilahdotcom","46693036.0","in","","1","2","9","12","https://x.com/inilahdotcom/status/1803339468113625334","pasifisstate","1","inilahdotcom","pasifisstate"
"@achmadnas99 @AhlulQohwah @mnadielmadani7 @nahdlatululama Ngapunten. ","1.80E+48","2024-06-19 08:29:48+00:00","sentereus","2176571443.0","in","Malang, Jawa Timur","0","0","0","1","https://x.com/sentereus/status/1803344416318611772","achmadnas99,AhlulQohwah,mnadielmadani7,nahdlatululama","4","sentereus","achmadnas99"
"Assalamualaikum Sobat Aira! Nanobank Syariah menyerahkan secara simbolis hewan Qurban kepada Pengurus Besar Nahdlatul Ulama (PBNU) melalui Lembaga Amil Zakat dan Shadaqah Nahdlatul Ulama (LAZISNU) pada 14 Juni 2024 kemarin. https://t.co/bQhm2CfYzh","1.80E+48","2024-06-19 09:00:13+00:00","nanobankid","2459115846.0","in","DKI Jakarta","0","1","0","0","https://x.com/nanobankid/status/1803352072852472053","","0","nanobankid",""
"Bergerak Sikapi Logo Nahdlatul Ulama Berubah Menjadi UN Bergambar Rupiah dan Eskavator PBNU: Kebencianmu Salah Alamat: Bendahara Pengurus Besar Nahdlatul Ulama (PBNU) Sumantri Suwarno merespons logo NU diubah menjadi gambar Ulama Nambang (UN) yang https://t.co/g7sxo10knn https://t.co/Pwp3mpyBbP","1.80E+48","2024-06-19 09:06:13+00:00","tvOneNews","55507370.0","in","Pulo Gadung, Indonesia","1","8","3","6","https://x.com/tvOneNews/status/1803353582873583948","","0","tvOneNews",""
"@anonjawa Oooh lagi-lagi Gus-Gusan. Orang Nahdlatul Ulama (NU). Memang pengalaman kerja dgn org NU kebanyakan gak professional.","1.80E+47","2024-06-19 09:19:18+00:00","JagatBuanaOk","1.75E+46","in","","0","0","0","0","https://x.com/JagatBuanaOk/status/1803356874852401279","anonjawa","1","JagatBuanaOk","anonjawa"
"Presiden pertama Republik Indonesia Soekarno beberapa kali menghadapi upaya pembunuhan yang tidak berhasil. Salah satu paling menggemparkan adalah penembakan saat ia menjalankan shalat Iduladha bersama para tokoh Nahdlatul Ulama (NU) di halaman Istana Merdeka Jakarta pada 14 Mei https://t.co/sIN2BPdOSh","1.80E+47","2024-06-19 10:36:37+00:00","PDI_Perjuangan","153407983.0","in","Indonesia","0","12","30","163","https://x.com/PDI_Perjuangan/status/1803376331285209470","","0","PDI_Perjuangan",""
"Mudah-mudahan banyak yg paham soal ini. Menghina PBNU ini beda sama menghina NU. Merah putih diinjak2 banyak yg marah. Bendera hitam bertulis Tauhid yg dianggap awam bendera HTI jg kelen marah-marah. Skrg seenak jidat menghina logo Nahdlatul Ulama. Koyok2 semua sepakat PBNU.","1.80E+48","2024-06-19 11:49:28+00:00","hakimrbg","46004801.0","in","Twitterland","0","1","0","1","https://x.com/hakimrbg/status/1803394667850965475","","0","hakimrbg",""
"Presma Nahdlatul Ulama Sumut Munawar Kholil Ajak Mahasiswa Kembali Berperan pada Gerakan Sosial #PresmaNahdlatulUlamaSumut https://t.co/mdEI8Ecokl","1.80E+48","2024-06-19 12:40:32+00:00","nusantara_kini","1.72e+32","in","","0","0","0","0","https://x.com/nusantara_kini/status/1803407516187156625","","0","nusantara_kini",""
"KEUTAMAAN HARI TASYRIK 1. Waktu yang Diberkahi Dalam tradisi Nahdlatul Ulama (NU) hari tasyrik merupakan hari-hari yang penuh dengan keberkahan. Allah Subhanahu Wa Ta'ala berfirman dalam Al-Qur'an: ... Selengkapnya di FB Abu Qornie... https://t.co/uMLBunmysS","1.80E+48","2024-06-19 13:18:47+00:00","AswajaKu44484","1.71e+32","in","","0","0","0","1","https://x.com/AswajaKu44484/status/1803417141489872911","","0","AswajaKu44484",""
"Mengkritisi boleh Namun jangan gagal paham dan akhirnya bermusuhan sesama Nahdliyin Di tubuh @nahdlatululama perbedaan hal biasa Namun jangan sampai menjadi bodoh untuk menebarkan kebencian Kalian perlu mengkaji dan mengaji dengan benar bagi yang Salah paham!. https://t.co/8tc8H03BRz","1.80E+48","2024-06-19 15:42:29+00:00","Simbok_Dharmi","1.51e+32","in","Jawa Timur, Indonesia","0","1","3","12","https://x.com/Simbok_Dharmi/status/1803453307429724557","nahdlatululama","1","Simbok_Dharmi","nahdlatululama"
"Pandangan dari rekan sedulur sepuh @muhammadiyah Dan Uraian dari sesama rekan @nahdlatululama Tentang TAMBANG Padahal yang ada logo tambangnya ya @NUgarislucu dan Surya mentari ya @MuhammadiyinGL https://t.co/282rNlChz3","1.80E+48","2024-06-19 15:49:55+00:00","Simbok_Dharmi","1.51e+32","in","Jawa Timur, Indonesia","0","0","0","2","https://x.com/Simbok_Dharmi/status/1803455175572750539","muhammadiyah,nahdlatululama,NUgarislucu,MuhammadiyinGL","4","Simbok_Dharmi","muhammadiyah"
"@nu_online Min nanya dong....! Kalau nafkah keluarga dari merusak alam apa hukumnya?? Dulu Bilang Haram Beda Sikap PBNU soal Eksploitasi Alam Usai Ormas Dapat Izin Kelola Tambang https://t.co/8qW3oR9biD https://t.co/rLlOladG04","1.80E+31","2024-06-19 16:16:07+00:00","Aryprasetyo85","435004096.0","in","Jawa Tengah, Indonesia","1","4","4","26","https://x.com/Aryprasetyo85/status/1803461770604060696","nu_online","1","Aryprasetyo85","nu_online"
"Sambut Idul Adha 1445 H NU Care Kirim Bantuan Hewan Kurban Penyintas Bencana di Indonesia dan Pengungsi Palestina: Nahdlatul Ulama (NU) Care-Lazisnu memberi bantuan hewan kurban pada perayaan Idul Adha ke berbagai wilayah di Indonesia hingga pengungsi https://t.co/2Hv0fumLOg https://t.co/qtRb58h08I","1.80E+48","2024-06-19 17:03:16+00:00","tvOneNews","55507370.0","in","Pulo Gadung, Indonesia","0","4","1","2","https://x.com/tvOneNews/status/1803473635623182573","","0","tvOneNews",""
"Kakak adik sama2 sedang menurunkan marwah Nahdlatul Ulama.","1.80E+48","2024-06-19 17:11:03+00:00","BagasPratyaksaN","380944653.0","in","","0","0","0","0","https://x.com/BagasPratyaksaN/status/1803475593906074069","","0","BagasPratyaksaN",""
"Bergerak Sikapi Logo Nahdlatul Ulama Berubah Menjadi UN Bergambar Rupiah dan Eskavator PBNU: Kebencianmu Salah Alamat https://t.co/hbk5IhuMmB","1.80E+48","2024-06-19 23:42:09+00:00","OposisiCerdas","8.88e+31","in","","1","7","23","32","https://x.com/OposisiCerdas/status/1803574019536593301","","0","OposisiCerdas",""
"@bachrum_achmadi @nahdlatululama maaf bisa diklarifikasi?","1.80E+48","2024-06-20 00:32:17+00:00","cek_TKP","1.77e+32","in","","0","5","0","3","https://x.com/cek_TKP/status/1803586636489568383","bachrum_achmadi,nahdlatululama","2","cek_TKP","bachrum_achmadi"
"Menteri Energi dan Sumber Daya Mineral (ESDM) Arifin Tasrif mengungkapkan bahwa izin pengelolaan tambang yang diajukan Nahdlatul Ulama (NU) sedang dalam proses administrasi. | #NU #IzinKelolaTambang https://t.co/hksWFsdJdI","1.80E+48","2024-06-20 00:45:24+00:00","kompascom","23343960.0","in","Jakarta","0","1","1","4","https://x.com/kompascom/status/1803589937838825641","","0","kompascom",""
"@nu_online Ormas paling kontradiktif antara kata dan perbuatan. Kalau dikritik paling baperan. Siapa?","1.80E+31","2024-06-20 01:11:10+00:00","ntwinar","1.70E+31","in","","0","0","0","0","https://x.com/ntwinar/status/1803596420274114922","nu_online","1","ntwinar","nu_online"
"@kawalkyai Iya harus'a pengikut n pejabat NU itu hrs tau para pndiri'a n tujuan brdiri'a ormas trsebut...cxixiii","1.80E+31","2024-06-20 01:36:16+00:00","ade_rusmaya","1.60E+31","in","Panawangan Ciamis Jawa Barat","0","0","0","0","https://x.com/ade_rusmaya/status/1803602738137452685","kawalkyai","1","ade_rusmaya","kawalkyai"
"Itu yg mengadakan ACARA DAMAI INDONESIAKU siapa ? Dari dulu juga Muhammadiyah &amp; NU tak pernah akur terutama dalam masalah Fiqih Ibadah. Kedua ormas Islam ini sudah berselisih sejak dulu kala. Bank BSI pendirinya NU Muhammadiyah mau bikin bank sendiri https://t.co/9cgMDRvnoa","1.80E+31","2024-06-20 02:36:16+00:00","zainalabidinsh7","8.40E+30","in","Kota Bandung, Jawa Barat","0","0","0","0","https://x.com/zainalabidinsh7/status/1803617835165622452","","0","zainalabidinsh7",""
"https://t.co/zFeUUcSNnB Panggilan Gus dalam Nahdlatul Ulama merupakan panggilan yang Istimewa khususnya di daerah Jawa yang sering diperuntukkan bagi putra seorang kiai. Di daerah lain juga ada tradisi panggilan spesial kepada anak kiai seperti lora ajengan buya anre","1.80E+48","2024-06-20 03:15:37+00:00","PHadi524","1.79e+32","in","","0","0","0","0","https://x.com/PHadi524/status/1803627738018046338","","0","PHadi524",""
"@Wahyu_on7 @NovalAssegaf selama NU gak fokus di dakwah dan menyiarkan agama dan gak membatalkan niat nambang yaa gak ada bedanya sama ormas PP FBR contohnya dan selama ini masyarakat sangat kritis dan kejam mencela ormas tsb... NU dan MD relatif gak diser","1.80E+31","2024-06-20 04:00:30+00:00","_jamkecil","3132035868.0","in","Eivissa, Spain","0","1","0","0","https://x.com/_jamkecil/status/1803639035442897228","Wahyu_on7,NovalAssegaf","2","_jamkecil","Wahyu_on7"
"Selain NU ESDM Sudah Siapkan Jatah Tambang Bagi Ormas Lain https://t.co/TlEN9VVAuO","1.80E+31","2024-06-20 04:12:03+00:00","Bisniscom","118646322.0","in","Jakarta, Indonesia","0","0","0","1","https://x.com/Bisniscom/status/1803641942498251025","","0","Bisniscom",""
"NU Sudah tidak layak jadi ormas Islam. Kareena Ulamanya sudah orientasi duit.","1.80E+31","2024-06-20 04:14:53+00:00","Prankdemocrazy","132097384.0","in","","0","0","0","0","https://x.com/Prankdemocrazy/status/1803642655131443334","","0","Prankdemocrazy",""
"Alasan kenapa umat muslim harus pro mitigasi perubahan iklim. Mati kalian nanti kalau mau ibadah haji kalau tambah parah keadaanya. Terus kaya gitu @nahdlatululama masih mau ikutan kelola industri batu bara. @NUgarislucu https://t.co/uhm4BzPc6L","1.80E+48","2024-06-20 05:15:30+00:00","ajipintoko","1.19E+48","in","Sleman, Indonesia","0","1","0","5","https://x.com/ajipintoko/status/1803657908753965223","nahdlatululama,NUgarislucu","2","ajipintoko","nahdlatululama"
"Ketum antum ini rekan @nahdlatululama WKWKWKW https://t.co/uFQ4AZNUOD","1.80E+48","2024-06-20 05:47:26+00:00","vabyanfab","4346443334.0","in","","0","0","0","0","https://x.com/vabyanfab/status/1803665944990065006","nahdlatululama","1","vabyanfab","nahdlatululama"
"@kawalkyai Justru pengurusnya lah yang membuat citra NU menjadi buruk.. Terkadang kita harus koreksi diri ketika kita di kritik.. Orang bilang jaman dulu NU salah satu ormas agama terbaik tapi sekarang ? Coba dulu koreksi diri untuk pengurusnya","1.80E+31","2024-06-20 06:02:50+00:00","AGeprek81917","1.78E+31","in","","0","0","0","0","https://x.com/AGeprek81917/status/1803669819834900968","kawalkyai","1","AGeprek81917","kawalkyai"
"Ada pula ormas keagamaan yang menyambut baik salah satunya Nahdlatul Ulama (NU). Diketahui bahwa badan usaha milik PBNU sudah mengajukan permohonan izin untuk mengelola lahan bekas tambang milik PT Kaltim Prima Coal (KPC).","1.80E+48","2024-06-20 06:09:25+00:00","IDNTimesNTB","1.32e+32","in","Nusa Tenggara Barat, Indonesia","0","1","0","0","https://x.com/IDNTimesNTB/status/1803671475989393667","","0","IDNTimesNTB",""
"Menurut Bahlil secara filosofis kontribusi dalam membangun negara melibatkan banyak pihak termasuk ormas keagamaan. Dia mengungkapkan sepanjang sejarah organisasi seperti NU Muhammadiyah dan tokoh-tokoh lintas agama dari Kristen Buddha dan Hindu telah berperan penting.","1.80E+31","2024-06-20 06:09:27+00:00","IDNTimesNTB","1.32E+31","in","Nusa Tenggara Barat, Indonesia","0","1","0","0","https://x.com/IDNTimesNTB/status/1803671484713541962","","0","IDNTimesNTB",""
"Hal berbeda disampaikan oleh Warga NU alumni UGM. Mereka menolak kebijakan pemerintah memberikan izin kepada organisasi keagamaan untuk kelola pertambangan. Mereka menilai kebijakan yang ada akan berpotensi menguntungkan segelintir elit hingga menghilangkan tradisi kritis ormas.","1.80E+31","2024-06-20 06:19:33+00:00","IDNTimesNTB","1.32E+31","in","Nusa Tenggara Barat, Indonesia","0","1","0","0","https://x.com/IDNTimesNTB/status/1803674028814770670","","0","IDNTimesNTB",""
"Mereka juga mendesak PBNU untuk menolak kebijakan pengelolaan tambang untuk ormas keagamaan dan membatalkan Izin Usaha Pertambangan (IUP) yang telah diajukan. Menurutnya hal itu akan menjerumuskan NU pada kubangan dosa sosial dan ekologis.","1.80E+30","2024-06-20 06:19:34+00:00","IDNTimesNTB","1.32E+31","in","Nusa Tenggara Barat, Indonesia","0","1","0","0","https://x.com/IDNTimesNTB/status/1803674030979031280","","0","IDNTimesNTB",""
"@nusantara1928 @karyantokaryan5 opo iki ngerti ngerti tekan mafia timbang diurus NU mending diurus sama yang lebih ngerti tentang begituan. ormas agama mah ngurusin masalah agama sama meningkatkan iman masyarakat. ah tolol anda ini","1.80E+31","2024-06-20 06:38:13+00:00","kakeksugiono131","1.57E+31","in","","0","0","0","0","https://x.com/kakeksugiono131/status/1803678724073947647","nusantara1928,karyantokaryan5","2","kakeksugiono131","nusantara1928"
"Bismillahirrahmanirrahim Mendukung orang orang baik putra terbaik Nahdliyin @nahdlatululama dari kandang banteng @PDI_Perjuangan untuk menempati kedudukan dalam khidmat bagi umat masyarakat dan rakyat Indonesia Yth Gus @nabilharoen @PagarNusa_NU Bib @noeruzzaman https://t.co/hjT9ckXKx2","1.80E+48","2024-06-20 06:57:48+00:00","Simbok_Dharmi","1.51e+32","in","Jawa Timur, Indonesia","1","2","9","55","https://x.com/Simbok_Dharmi/status/1803683652297170985","nahdlatululama,PDI_Perjuangan,nabilharoen,PagarNusa_NU,noeruzzaman","5","Simbok_Dharmi","nahdlatululama"
"Memangnya lambang organisasi NU diubah? Itu sarkasme/sindiran terhadap PBNU Pengurus Ormas Muslim yang rakus menguasai pertambangan; bukan terhadap NU nya? Kritik terhadap Kepengurusan kalian MERADANG. Membakar Bendera Tauhid (bukan HTI) kalian bangga bukan kepalang. Najis!!","1.80E+31","2024-06-20 07:12:40+00:00","IrwanK_egen","1.74E+31","in","DKI Jakarta, Indonesia","0","0","0","0","https://x.com/IrwanK_egen/status/1803687395642187919","","0","IrwanK_egen",""
"@rizallaode @bachrum_achmadi koreksi : 2018 artinya PM Israel sudah Netanyahu. Disebutkan dlm berita Katib 'Aam PB @nahdlatululama Yahya Staquf minta bertemu dengan PM Israel. https://t.co/fd51bzdK0Z","1.80E+48","2024-06-20 07:29:13+00:00","Kopi_Hitam2504","1.62e+32","in","DKI Jakarta, Indonesia","0","0","2","3","https://x.com/Kopi_Hitam2504/status/1803691561202622918","rizallaode,bachrum_achmadi,nahdlatululama","3","Kopi_Hitam2504","rizallaode"
"@DrEvaChaniago Kembalikan aja NU kepada tujuan didirikannya oleh ulama https://t.co/xsDzKMly3p yakin gak ada tujuan di AD/ART nya bahwa tujuan ormas NU untuk mengelola bisnis tambang yg jauh dari kompetensi NU sbg ormas keagamaan.sekalian aja deklarasikan","1.80E+31","2024-06-20 09:08:54+00:00","lawan_kataku","1.28E+31","in","","0","0","0","1","https://x.com/lawan_kataku/status/1803716646370198007","DrEvaChaniago","1","lawan_kataku","DrEvaChaniago"
"@gueinisiapawkwk NU itu sangat mampu mengelola tambang utk negara dan bangsa ya anda jangan meremehkan NU lalu kalau tidak NU siapa ? FPI ? atau ormas mana yg anda usulkan?","1.80E+31","2024-06-20 09:09:50+00:00","suradiparlan5","4422544219.0","in","","0","1","0","0","https://x.com/suradiparlan5/status/1803716878906380735","gueinisiapawkwk","1","suradiparlan5","gueinisiapawkwk"
